"SITEVISITID","SITE","OBS_YEAR","DATE_","MISSIONID","ANALYSIS_YEAR","ANALYSIS_SCHEME","SEC_NAME","EXCLUDE_FLAG","new_MIN_DEPTH_M","new_MAX_DEPTH_M","METHOD","REGION","ISLAND","PERM_SITE","CLIMATE_STATION_YN","LATITUDE","LONGITUDE","REEF_ZONE","DEPTH_BIN","ACAS","ACBR","ACPH","ACTA","AMNE","AMSP","ANTI","ASPP","ASSP","ASTS","AVSP","BGMA","BI","BR","BRMA","BRY","CAUL","CCAH","CCAR","CHLS","CMOR","COL","COSP","CYPS","DICO","DICT","DISP","ECHL","ECHP","EMA","ENC","EUSP","FASP","FAVS","FINE","FOL","FREE","FUSP","GALI","GALS","GASP","GC","GOAL","GONS","GRMA","HAL","HARD","HCOE","HYCO","HYSP","ISSP","LEPT","LESP","LOBO","LOBS","LOSY","LPHY","MASS","MESP","MICR","MISP","MOBR","MOEN","MOFO","MONE","MONS","NEOM","NS","OCTO","OUSP","PACS","PADI","PAEN","PAFO","PAMA","PAVS","PESP","PHSP","PLER","PLLE","PLSP","POBR","POCS","POEN","POFO","POMA","PONM","PSSP","RDMA","RUB","SAND","SG","SP","STYS","SYSP","TAB","TUN","TURFH","TURFR","TURS","UI","UPMA","USC","ZO","N","new.N","TRANSECT_PHOTOS"
11147,"PAG-00693",2017,2017-06-17,"HA1701","2017","RAMP_BASIC","Pagan",0,3,5.5,"CNET","MARIAN","Pagan",0,0,18.088292,145.740306,"Forereef","Shallow",0.348432055749129,0,0,0,0,0,0,0,0,0,0,0.348432055749129,0,0,0,0,0,11.4982578397213,0,0,0,0,0,0.348432055749129,0,0,0,0,0,18.4668989547038,0.348432055749129,0,2.09059233449477,1.74216027874564,0,0,0,0,0,0,1.04529616724739,0,0,0,0,0,0,0,0,0,0,0.696864111498258,0,0,0,0,0.696864111498258,0,0,0,0,0,1.04529616724739,0,0,1.04529616724739,0,0,0.348432055749129,0,0.348432055749129,0,2.09059233449477,0,0,0,0,0,0,0,0,0,0,0,0,2.4390243902439,0,0,0,0,0,0,0,0.348432055749129,0,0,0,54.7038327526132,0,0,0,0,0,0,300,287,"-1"
11148,"PAG-00757",2017,2017-06-17,"HA1701","2017","RAMP_BASIC","Pagan",0,10,14.5,"CNET","MARIAN","Pagan",0,0,18.085108,145.726526,"Forereef","Mid",0,2.76923076923077,0,0,0,0,0,0,2.46153846153846,0,0,0.615384615384615,0,0,0,0,0,7.38461538461539,0,0,0,0,0,0,0,0,0,0,0,17.5384615384615,0.307692307692308,0,0.615384615384615,0.307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615384615384615,0,0,0,0,0,0.307692307692308,0,0,0,2.46153846153846,0,0,0,0,0,0,0,0,0,0,0.307692307692308,0.307692307692308,0.307692307692308,0,0,0,0,0.307692307692308,0,0,0,0,0,0,62.7692307692308,0,0,0,0.615384615384615,0,0,330,325,"-1"
11153,"PAG-00821",2017,2017-06-17,"HA1701","2017","RAMP_BASIC","Pagan",0,22.5541,23.77324,"CNET","MARIAN","Pagan",0,0,18.12116,145.753547,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,3.69127516778524,0,0,0,0,0,2.68456375838926,0,0,0,0,0,0,0,0,0,0,0,8.7248322147651,0.671140939597315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335570469798658,0,0,0,0,0.335570469798658,0,0,0,0,0,0.335570469798658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335570469798658,0.335570469798658,0,0.335570469798658,0,0,0,0,9.39597315436242,0,0,0,0,0,0,71.8120805369127,0.335570469798658,0,0,0.671140939597315,0,0,300,298,"-1"
11154,"PAG-00892",2017,2017-06-17,"HA1701","2017","RAMP_BASIC","Pagan",0,12.19141,13.41055,"CNET","MARIAN","Pagan",0,0,18.093882,145.745369,"Forereef","Mid",0,2.02020202020202,0,0,0,0,0,0.336700336700337,5.72390572390572,0,0,4.04040404040404,0,0,0,0,0,1.01010101010101,0,0,0,0,0,1.01010101010101,0,0,0,0,0,7.74410774410774,1.01010101010101,0,0,0,0,0,0,0,0,0,0.336700336700337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336700336700337,0,0,0,0,1.34680134680135,0,0,0,0,0,0,0,0,0,0.336700336700337,0,0,0,0,0,0,0,0,0.336700336700337,0,0.673400673400673,0,0.673400673400673,0,0,0,0,3.7037037037037,0,0,0.336700336700337,0,0,0,67.3400673400673,0,0,0,1.68350168350168,0,0,300,297,"-1"
11155,"PAG-01066",2017,2017-06-17,"HA1701","2017","RAMP_BASIC","Pagan",0,2.438281,3.657422,"CNET","MARIAN","Pagan",0,0,18.11272,145.757039,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55172413793103,0,0,0,0,0,0,0,0,0,0,0,5.86206896551724,0.689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0.344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344827586206897,0,0,0,0,0,0,0,0,0,0,0,85.5172413793103,0.344827586206897,0,0,0,0,0,300,290,"-1"
11160,"SAR-00257",2017,2017-06-18,"HA1701","2017","RAMP_BASIC","Sarigan",0,19.8,24.4,"CNET","MARIAN","Sarigan",0,0,16.716693,145.783596,"Forereef","Deep",0,0,0,0,0,0,0,0.974025974025974,0.974025974025974,0,0,0.324675324675325,0,0,0,0,0,1.2987012987013,0,0,0,0,0,0,0,0,0,0,0,0.974025974025974,0.649350649350649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324675324675325,2.92207792207792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649350649350649,0,7.46753246753247,0,0,0,0,17.8571428571429,0,0,0,0,0,0,63.961038961039,1.2987012987013,0,0,0,0,0.324675324675325,310,308,"-1"
11161,"SAR-00275",2017,2017-06-18,"HA1701","2017","RAMP_BASIC","Sarigan",0,5.2,7.6,"CNET","MARIAN","Sarigan",0,0,16.715516,145.782558,"Forereef","Shallow",0,0,0,0,0,0,0,0,0.347222222222222,0,0,0,0,0,0,0,0,3.47222222222222,0,0,0,0,0,0,0,0,0,0,0,1.04166666666667,2.08333333333333,0,0,0.347222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694444444444444,0,0,0,0,0,0.694444444444444,0,0.347222222222222,0,0,4.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38888888888889,0,0.694444444444444,0,0,0,0,3.47222222222222,0,0,0,0,0,0,80.9027777777778,0.347222222222222,0,0,0,0,0,300,288,"-1"
11162,"SAR-00280",2017,2017-06-18,"HA1701","2017","RAMP_BASIC","Sarigan",0,3,6,"CNET","MARIAN","Sarigan",0,0,16.696079,145.787098,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0.675675675675676,0,0,0,0,0,6.41891891891892,0,0,0,0,0,0,0,0,0,0,0,17.5675675675676,0.337837837837838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337837837837838,0,0,0,0,0,0,0.675675675675676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675675675675676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675675675675676,0,0,0,0,0,0,72.6351351351351,0,0,0,0,0,0,310,296,"-1"
11163,"SAR-00259",2017,2017-06-18,"HA1701","2017","RAMP_BASIC","Sarigan",0,19,27.7,"CNET","MARIAN","Sarigan",0,0,16.697308,145.770722,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3728813559322,0,0,0,0,0.338983050847458,0,0,0,0,0,0,2.71186440677966,0.338983050847458,0,0.677966101694915,0,0,0,0,0,0,0,0,0,0,0.677966101694915,0.338983050847458,5.42372881355932,0,0.338983050847458,0,0,0,0.338983050847458,0,0,0,0,0,0,0,0,0,0,0.338983050847458,0,0,0,0,0,0,0,0,0,1.01694915254237,0,0,0,0,0,0,0,0,0.338983050847458,0.338983050847458,0.338983050847458,0,0.677966101694915,0,0,0,0,37.6271186440678,0,0,0,0,0,0,45.0847457627119,0.677966101694915,0,0,0,0,0,300,295,"-1"
11165,"SAR-00252",2017,2017-06-18,"HA1701","2017","RAMP_BASIC","Sarigan",0,20.4,24.1,"CNET","MARIAN","Sarigan",0,0,16.7184,145.776382,"Forereef","Deep",0,0,0,0,0,0,0,0,0.347222222222222,0,0,1.38888888888889,0,0,0,0,0,0.347222222222222,0.347222222222222,0,0,0,0,0,0,0,0,0,0,0.694444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347222222222222,3.125,0,0,0.347222222222222,0,0,0,0,0,0,0,0,0.347222222222222,0,0,0,0,0,0,0,0,0,0,0.694444444444444,0,0,0,0,0,0,0,0.694444444444444,0,0,0,0,1.04166666666667,0.347222222222222,0.347222222222222,0,0.694444444444444,0,0,0,0,7.98611111111111,0,0,0,0,0,0.347222222222222,79.1666666666667,1.38888888888889,0,0,0,0,0,300,288,"-1"
11166,"SAR-00273",2017,2017-06-18,"HA1701","2017","RAMP_BASIC","Sarigan",0,3.1,3.4,"CNET","MARIAN","Sarigan",0,0,16.712377,145.773036,"Forereef","Shallow",0,0,0,0,0,0,0,0.335570469798658,0,0,0,0,0,0,0,0,0,1.34228187919463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671140939597315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335570469798658,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8322147651007,0,0,0,0,0,0,72.4832214765101,0,0,0,0,0,0,300,298,"-1"
11167,"SAR-00263",2017,2017-06-18,"HA1701","2017","RAMP_BASIC","Sarigan",0,13.7,16.1,"CNET","MARIAN","Sarigan",0,0,16.706505,145.78907,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0.328947368421053,0,0,0,0,0,1.64473684210526,0,0,0,0,0,0,0,0,0,0,0,2.63157894736842,0.657894736842105,0,0,0.657894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328947368421053,0,0.328947368421053,0,0,0,0,0,0,0,0,0.328947368421053,0,0,0,0,0,0,0,0,0,0.328947368421053,0,0,0,0,0,0,0,0,0,0,1.31578947368421,0,2.63157894736842,0,0,0,0,10.8552631578947,0,0,0,0,0,0,76.6447368421053,1.31578947368421,0,0,0,0,0,310,304,"-1"
11168,"SAR-00250",2017,2017-06-18,"HA1701","2017","RAMP_BASIC","Sarigan",0,24.6,26.2,"CNET","MARIAN","Sarigan",0,0,16.697046,145.789435,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,1.82481751824817,0.364963503649635,0,0,0,0,0.364963503649635,0,0,0,0,0,0,0,0,0,0,0,6.56934306569343,0.364963503649635,0,0.364963503649635,0,0,0,0,0,0,0,0,0,0,0,0.72992700729927,6.93430656934307,0,0.72992700729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09489051094891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364963503649635,1.45985401459854,0,5.47445255474453,0,0,0.72992700729927,0.364963503649635,25.5474452554745,0,0,0,0,0,0,45.2554744525547,1.45985401459854,0,0,0,0,0,300,274,"-1"
11169,"SAR-00266",2017,2017-06-18,"HA1701","2017","RAMP_BASIC","Sarigan",0,10,11.6,"CNET","MARIAN","Sarigan",0,0,16.691599,145.781498,"Forereef","Mid",0,0,0,0,0,0,0,0,0.348432055749129,0,0,0,0,0,0,0,0,2.78745644599303,0,0,0,0,0,0,0,0,0,0,0,4.8780487804878,2.4390243902439,0,0.348432055749129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696864111498258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348432055749129,0,0,0,0,0,0,0,2.78745644599303,0,0,0,0,0,0,83.9721254355401,1.39372822299652,0,0,0,0,0,300,287,"-1"
11170,"SAR-00322",2017,2017-06-18,"HA1701","2017","RAMP_BASIC","Sarigan",0,22.24931,25.60195,"CNET","MARIAN","Sarigan",0,0,16.714031,145.78716,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,2.04778156996587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7542662116041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9453924914676,0,0,0,0,0,0,81.9112627986348,0.341296928327645,0,0,0,0,0,300,293,"-1"
11171,"SAR-00341",2017,2017-06-18,"HA1701","2017","RAMP_BASIC","Sarigan",0,10.36269,14.62969,"CNET","MARIAN","Sarigan",0,0,16.706477,145.789122,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41296928327645,0,0,0,0,0,0,0,0,0,0,0,1.36518771331058,1.36518771331058,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341296928327645,0,0.341296928327645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341296928327645,0,0,0.341296928327645,0,0.68259385665529,0,0,0,0,4.77815699658703,0,0,0,0,0,0,86.3481228668942,0.68259385665529,0,0,0,0,0,300,293,"-1"
11172,"SAR-00377",2017,2017-06-18,"HA1701","2017","RAMP_BASIC","Sarigan",0,3.657422,5.486132,"CNET","MARIAN","Sarigan",0,0,16.699375,145.787808,"Forereef","Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4639175257732,0,0,0,0,0,0,0,0,0,0,0,7.21649484536082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343642611683849,0,0,0,0,0,0,76.9759450171821,0,0,0,0,0,0,300,291,"-1"
11173,"SAR-00343",2017,2017-06-18,"HA1701","2017","RAMP_BASIC","Sarigan",0,7.010058,10.05791,"CNET","MARIAN","Sarigan",0,0,16.698451,145.771564,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0.335570469798658,0,0,0,0,0,0,0,0,0,0,0,0.671140939597315,0,0,0,0,0,0,1.67785234899329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335570469798658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335570469798658,0,0,0,0,0,0.335570469798658,6.3758389261745,0,0,0,0,0,0,86.5771812080537,3.35570469798658,0,0,0,0,0,300,298,"-1"
11174,"SAR-00373",2017,2017-06-18,"HA1701","2017","RAMP_BASIC","Sarigan",0,3.657422,5.790917,"CNET","MARIAN","Sarigan",0,0,16.713417,145.773484,"Forereef","Shallow",0,0,0,0,0,0,0,1.37931034482759,0.344827586206897,0,0,0,0,0,0,0,0,4.48275862068965,0,0,0.344827586206897,0,0,0,0,0,0,0,0,1.03448275862069,2.06896551724138,0,0,0.344827586206897,0,0,0,0,0,0,0,0,0,1.03448275862069,0,0,0,0,0,0,0,0,0,0,0,0,2.06896551724138,0.689655172413793,0,0,0,0,8.62068965517241,0,0,0,0,0,2.41379310344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03448275862069,0,1.37931034482759,0,0,0,0,7.58620689655172,0,0,0,0,0,0,64.8275862068965,0,0,0,0.344827586206897,0,0,300,290,"-1"
11176,"SAI-00952",2017,2017-06-19,"HA1701","2017","RAMP_BASIC","Saipan",0,21.8,21.9,"CNET","MARIAN","Saipan",0,0,15.113834,145.698973,"Forereef","Deep",0,0,0,0,0,0,0,0,0.638977635782748,0,0,1.59744408945687,0,0,0,0,0,1.2779552715655,0,0,0,0,0,0.319488817891374,0,0,0,0,0,3.51437699680511,0.638977635782748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91693290734824,0,0,0,0,0,1.59744408945687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319488817891374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319488817891374,0,0,0,0,1.59744408945687,0,0,0,0,0,0,85.6230031948882,0.319488817891374,0,0,0.319488817891374,0,0,320,313,"-1"
11177,"SAI-00874",2017,2017-06-19,"HA1701","2017","RAMP_BASIC","Saipan",0,3,6.8,"CNET","MARIAN","Saipan",0,0,15.104186,145.731804,"Forereef","Shallow",0,10.9215017064846,0,0,0,0,0,0,0.68259385665529,0,0,0,0,0,0,0,0,8.53242320819113,0.341296928327645,0,0,0,0,0.341296928327645,0,0,0,0,0,7.50853242320819,0.68259385665529,0,1.36518771331058,0,0,0,0,0,0,0,0,0,0,0.68259385665529,0,0,0,0,0,0.341296928327645,0,0,0,0,0,0,1.70648464163823,0,0,0,0,0,19.7952218430034,0,0,2.73037542662116,0,0,0,0,0,0,0.341296928327645,0,0,0,0,0,0,0,0.341296928327645,0,2.73037542662116,0,0,0,0,0,0,0,0,0,0.68259385665529,2.04778156996587,0,0,0,38.2252559726962,0,0,0,0,0,0,300,293,"-1"
11178,"SAI-00881",2017,2017-06-19,"HA1701","2017","RAMP_BASIC","Saipan",0,15.6,16.2,"CNET","MARIAN","Saipan",0,0,15.111052,145.70275,"Forereef","Mid",0,0.677966101694915,0,0,0,0,0,0,0.338983050847458,0,0,0,0,0,0,0,0,0.338983050847458,0,0,0,0,0,0,0,0,0,0,0,8.47457627118644,0.677966101694915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338983050847458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03389830508475,0.338983050847458,0,0,0,0,0,0,0,0,0,0.677966101694915,0,0,0,0,0,0,0,4.06779661016949,0,0,0,0,0,0,82.0338983050847,0,0,0,0,0,0,300,295,"-1"
11179,"SAI-00878",2017,2017-06-19,"HA1701","2017","RAMP_BASIC","Saipan",0,3.7,6,"CNET","MARIAN","Saipan",0,0,15.117672,145.693872,"Forereef","Shallow",0,5.94059405940594,0,0,0,0,0,0,1.32013201320132,0,0,0.99009900990099,0,0,0,0,0,5.28052805280528,0,0,0,0,0,0,0,0,0,0,0,2.97029702970297,0.33003300330033,0,0.66006600660066,0,0,0,0,0,0,0,0.99009900990099,0,0,0.66006600660066,0,0,0,0,0,0,0,0.99009900990099,0,0,0,0,0.33003300330033,0,0,0,0.33003300330033,0,26.4026402640264,0,0,0.33003300330033,0,0,0,0,0,0,2.64026402640264,0,0,0,0,0,0,0,0,0,3.96039603960396,0.33003300330033,0,0.66006600660066,0,0,0.66006600660066,0,0,0,0.33003300330033,0.33003300330033,0,0,0,43.2343234323432,0.33003300330033,0,0,0,0,0,310,303,"-1"
11180,"SAI-00890",2017,2017-06-19,"HA1701","2017","RAMP_BASIC","Saipan",0,12.5,14,"CNET","MARIAN","Saipan",0,0,15.170245,145.695356,"Forereef","Mid",0,0.344827586206897,0,0,0,0,0,0,1.03448275862069,0,0,6.20689655172414,0,0,0,0,0,3.44827586206897,0.689655172413793,0,0,0,0,0,0,0,0,0,0,8.27586206896552,0.344827586206897,0,0.344827586206897,0,0,0,0,0,0,0,0,0,0,0.689655172413793,0,1.37931034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689655172413793,0,0,0,0,0,0,0,0,0,0.689655172413793,0,0,0,0,0,0,0,0,0,0.344827586206897,2.06896551724138,0,3.44827586206897,0,0,0,0,0.689655172413793,0,0,0,0,0,0,68.6206896551724,0.344827586206897,0,0,0.344827586206897,0,0,300,290,"-1"
11181,"SAI-01022",2017,2017-06-19,"HA1701","2017","RAMP_BASIC","Saipan",0,19.7,21,"CNET","MARIAN","Saipan",0,0,15.13421,145.678863,"Forereef","Deep",0,0,0,0,0,0,0,0,0,0,0,5.26315789473684,0,0,0,0,0,1.64473684210526,0,0,0,0,0,0.328947368421053,0,0,0,0,0.328947368421053,15.4605263157895,0.328947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.93421052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657894736842105,0,0,0,0,4.27631578947368,0,0,0,0,0,0,65.7894736842105,0,0,0,0.328947368421053,0,0,310,304,"-1"
11182,"SAI-01184",2017,2017-06-19,"HA1701","2017","RAMP_BASIC","Saipan",0,20.72539,23.16367,"CNET","MARIAN","Saipan",0,0,15.104207,145.709713,"Forereef","Deep",0,1.00671140939597,0,0,0,0,0,0,1.00671140939597,0,0,1.00671140939597,0,0,0.335570469798658,0,0,11.0738255033557,0,0,0,0,0,0,0,0,0,0,0,15.7718120805369,1.00671140939597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69127516778524,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68456375838926,0,0,0.671140939597315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00671140939597,1.67785234899329,0,2.68456375838926,0,0,0,0,5.36912751677852,0,0,0.335570469798658,0,0,0,50,0.335570469798658,0,0,0.335570469798658,0,0,300,298,"-1"
11183,"SAI-01339",2017,2017-06-19,"HA1701","2017","RAMP_BASIC","Saipan",0,9.753124,12.80098,"CNET","MARIAN","Saipan",0,0,15.104505,145.728316,"Forereef","Mid",0,8,0,0,0,0,0,0,0.666666666666667,0,0,0.333333333333333,0,0,0.333333333333333,0,0,9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,16.3333333333333,0.666666666666667,0,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0.333333333333333,1.33333333333333,0,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,6,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,5,0,0,1.66666666666667,0,0,0,0,0.333333333333333,0,0,4,0,0,0,41.6666666666667,0.333333333333333,0,0,0.333333333333333,0,0,300,300,"-1"
11184,"SAI-01473",2017,2017-06-19,"HA1701","2017","RAMP_BASIC","Saipan",0,2.743066,5.790917,"CNET","MARIAN","Saipan",0,0,15.109947,145.705172,"Forereef","Shallow",0,8.05369127516778,0,0,0,0,0,0,0.671140939597315,0,0,1.34228187919463,0,0,0,0,0,10.4026845637584,0,0,0,0,0,0.335570469798658,0,0,0,0,0,7.38255033557047,0.335570469798658,0,0,0,0,0,0,0,0,0,0.335570469798658,0,0,0.671140939597315,0,0,0,0,0,0,0,0,0,0,0,0,1.34228187919463,0,0,0,0,0,23.8255033557047,0,0,0.335570469798658,0,0,0,0,0,0,0.335570469798658,0,0.671140939597315,0,0,0,0,0,0,0,2.3489932885906,0,0,0,0,0,0,0,0.671140939597315,0,0,1.34228187919463,0,0,0,38.9261744966443,0,0,0,0.671140939597315,0,0,300,298,"-1"
11185,"SAI-01305",2017,2017-06-19,"HA1701","2017","RAMP_BASIC","Saipan",0,7.619628,10.36269,"CNET","MARIAN","Saipan",0,0,15.118074,145.692956,"Forereef","Mid",0,2.69360269360269,0,0,0,0,0,0,0.336700336700337,0,0,0.336700336700337,0,0,0,0,0,3.7037037037037,0,0,0,0,0,0,0,0,0,0,0,11.7845117845118,0.336700336700337,0,0,0,0.336700336700337,0,0,0,0,0,0.673400673400673,0,0,0,0,0,0,0,0,0,0,1.34680134680135,0,0,0,0,0,0,0,0,0.336700336700337,0,22.5589225589226,0,0,0.336700336700337,0,0,0.336700336700337,0,0,0,1.01010101010101,0,0,0,0,0,0,0,0,0,4.37710437710438,0.336700336700337,0,0.673400673400673,0,0,0,0,0.336700336700337,0,0,0.673400673400673,0,0,0.336700336700337,46.4646464646465,0,0,0,0.673400673400673,0,0,300,297,"-1"
11186,"SAI-01142",2017,2017-06-20,"HA1701","2017","RAMP_BASIC","Saipan",0,19.50625,23.16367,"CNET","MARIAN","Saipan",0,0,15.14739,145.747616,"Forereef","Deep",0,0.342465753424658,0,0,0,0,0,0,1.71232876712329,0,0,3.76712328767123,0,0,0,0,0,2.3972602739726,0,0,0,0,0,0.342465753424658,0,0,0,0,0,13.6986301369863,1.02739726027397,0,0.342465753424658,0,0,0,0.342465753424658,0,0,0,1.02739726027397,0,0,0.342465753424658,0,9.58904109589041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342465753424658,0,0,0,0,0,0,0,0,0.342465753424658,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02739726027397,0,0,0,0,2.3972602739726,0,0,0,0,0,0,59.9315068493151,0.342465753424658,0,0,0.684931506849315,0,0,300,292,"-1"
11187,"SAI-01316",2017,2017-06-20,"HA1701","2017","RAMP_BASIC","Saipan",0,10.36269,12.80098,"CNET","MARIAN","Saipan",0,0,15.140102,145.742944,"Forereef","Mid",0,0.337837837837838,0,0,0,0,0,0,2.02702702702703,0,0,0,0,0,0,0,0,0,0,0,0.337837837837838,0,0,0,0.675675675675676,0,0,0,0,2.7027027027027,2.02702702702703,0,0.675675675675676,0.337837837837838,0,0,0,0,0,0,0.337837837837838,0,0,0,1.01351351351351,3.04054054054054,0.337837837837838,0,0,0,0,0.675675675675676,0,0,0,0,0,0,0,0,0,0,3.71621621621622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337837837837838,0,0,0.675675675675676,0,0,0.337837837837838,0,3.71621621621622,0,0,0.337837837837838,0,0,0,70.2702702702703,0.675675675675676,0,0,5.40540540540541,0,0,300,296,"-1"
11188,"SAI-01498",2017,2017-06-20,"HA1701","2017","RAMP_BASIC","Saipan",0,3.047851,5.790917,"CNET","MARIAN","Saipan",0,0,15.16124,145.762731,"Forereef","Shallow",0,1.36986301369863,0,0,0,0,0,0,0,0,0,0.342465753424658,0,0,0,0,0.342465753424658,4.79452054794521,0.342465753424658,0,0,0,0.342465753424658,0,0,0,0.342465753424658,0,0,19.1780821917808,1.71232876712329,0,0,0.342465753424658,0,0,0,0,0,0,2.05479452054794,0,1.02739726027397,1.02739726027397,0,1.36986301369863,0,0,0,0,0,0,0,0,0,0,3.42465753424658,0,0,0,0,0.342465753424658,3.08219178082192,0.342465753424658,0,0.684931506849315,0,0,0,0,0,0,0.342465753424658,0,0,0,0,0,0,0,0.342465753424658,1.71232876712329,0.342465753424658,3.42465753424658,0.342465753424658,8.56164383561644,0,0.342465753424658,0.342465753424658,0,0,0,0.342465753424658,0,0,0,0,39.041095890411,0,0,0,2.3972602739726,0,0,300,292,"-1"
