METHOD,SITE,SITEVISITID,TRANSECTAREA_j,GENUS_CODE,JuvColCount,JuvColDen,MISSIONID,DATE_,OBS_YEAR,REGION,REGION_NAME,ISLAND,ISLANDCODE,SEC_NAME,REEF_ZONE,DEPTH_BIN,AREA_HA,REP_CARD,RAMP_CURRENT,RAMP_BASIC,MARI2011,MARI2014,TUT10_12,AS_SANCTUARY,bA_BENTHIC_REP_CARD,bBENTHIC_SEC_CODE,bGEN_MHI_STRUCTURE,bPROTECTION_DS,BENTHIC_BASIC,SAMOA_CLIMATE,BENTHIC_2018,NOTES,Juvpres.abs,NH,STRATANAME,REGION_YEAR,DB_RZ,n,sw,LATITUDE,LONGITUDE,MIN_DEPTH_M,MAX_DEPTH_M,HumanDen,Dist,N
DIVER,KUR-04117,11342,3,SSSS,10,3.33333333333333,HA1704,2017-09-19,2017,NWHI,Northwestern Hawaiian Islands,Kure,KUR,Kure,Forereef,Mid,1096.142722,NWHI,Kure,Kure,NOT,NOT,NOT,NOT,KUR,KUR,NOT,PMNM,KUR,NOT,Kure,,1,1096,Kure_Forereef_Mid,NWHI_2017,Forereef_Mid,2,548,28.3842,-178.3098,9.143554,10.66748,0,0,1
DIVER,KUR-04130,11343,3,SSSS,3,1,HA1704,2017-09-19,2017,NWHI,Northwestern Hawaiian Islands,Kure,KUR,Kure,Forereef,Shallow,219.8318451,NWHI,Kure,Kure,NOT,NOT,NOT,NOT,KUR,KUR,NOT,PMNM,KUR,NOT,Kure,,1,220,Kure_Forereef_Shallow,NWHI_2017,Forereef_Shallow,2,110,28.38481,-178.2968,3.352636,5.790917,0,0,1
DIVER,LAY-05112,11396,3,SSSS,28,9.33333333333333,HA1704,2017-09-24,2017,NWHI,Northwestern Hawaiian Islands,Laysan,LAY,Laysan,Forereef,Deep,1763.688407,NWHI,Laysan,Laysan,NOT,NOT,NOT,NOT,LAY,LAY,NOT,PMNM,LAY,NOT,Laysan,"Very rough guess, many many estimations",1,1764,Laysan_Forereef_Deep,NWHI_2017,Forereef_Deep,3,588,25.79153,-171.7329,19.50625,20.72539,0,0,1
DIVER,LAY-05120,11395,3,SSSS,18,6,HA1704,2017-09-24,2017,NWHI,Northwestern Hawaiian Islands,Laysan,LAY,Laysan,Forereef,Deep,1763.688407,NWHI,Laysan,Laysan,NOT,NOT,NOT,NOT,LAY,LAY,NOT,PMNM,LAY,NOT,Laysan,"Very rough guess, many many estimations",1,1764,Laysan_Forereef_Deep,NWHI_2017,Forereef_Deep,3,588,25.80244,-171.7202,25.29717,25.29717,0,4000,1
DIVER,LAY-05131,11267,3,SSSS,37,12.3333333333333,HA1704,2017-09-13,2017,NWHI,Northwestern Hawaiian Islands,Laysan,LAY,Laysan,Forereef,Deep,1763.688407,NWHI,Laysan,Laysan,NOT,NOT,NOT,NOT,LAY,LAY,NOT,PMNM,LAY,NOT,Laysan,"Very rough guess, many many estimations",1,1764,Laysan_Forereef_Deep,NWHI_2017,Forereef_Deep,3,588,25.7552,-171.7716,26.82109,27.43066,0,4000,0
DIVER,LAY-05142,11268,3,SSSS,14,4.66666666666667,HA1704,2017-09-13,2017,NWHI,Northwestern Hawaiian Islands,Laysan,LAY,Laysan,Forereef,Mid,1435.923054,NWHI,Laysan,Laysan,NOT,NOT,NOT,NOT,LAY,LAY,NOT,PMNM,LAY,NOT,Laysan,"Very rough guess, many many estimations",1,1436,Laysan_Forereef_Mid,NWHI_2017,Forereef_Mid,2,718,25.777,-171.7476,9.448339,9.753124,0,0,1
DIVER,LAY-05157,11269,3,SSSS,8,2.66666666666667,HA1704,2017-09-13,2017,NWHI,Northwestern Hawaiian Islands,Laysan,LAY,Laysan,Forereef,Mid,1435.923054,NWHI,Laysan,Laysan,NOT,NOT,NOT,NOT,LAY,LAY,NOT,PMNM,LAY,NOT,Laysan,"Very rough guess, many many estimations",1,1436,Laysan_Forereef_Mid,NWHI_2017,Forereef_Mid,2,718,25.75937,-171.7435,8.533984,10.36269,0,0,1
DIVER,LAY-05177,11270,3,SSSS,10,3.33333333333333,HA1704,2017-09-13,2017,NWHI,Northwestern Hawaiian Islands,Laysan,LAY,Laysan,Forereef,Shallow,200,NWHI,Laysan,Laysan,NOT,NOT,NOT,NOT,LAY,LAY,NOT,PMNM,LAY,NOT,Laysan,"Very rough guess, many many estimations",1,200,Laysan_Forereef_Shallow,NWHI_2017,Forereef_Shallow,2,100,25.77614,-171.7424,2.743066,3.657422,0,0,1
DIVER,LAY-05178,11397,3,SSSS,17,5.66666666666667,HA1704,2017-09-24,2017,NWHI,Northwestern Hawaiian Islands,Laysan,LAY,Laysan,Forereef,Shallow,200,NWHI,Laysan,Laysan,NOT,NOT,NOT,NOT,LAY,LAY,NOT,PMNM,LAY,NOT,Laysan,"Very rough guess, many many estimations",1,200,Laysan_Forereef_Shallow,NWHI_2017,Forereef_Shallow,2,100,25.78636,-171.7323,4.876562,5.486132,0,0,1
DIVER,LIS-04307,11369,3,SSSS,12,4,HA1704,2017-09-22,2017,NWHI,Northwestern Hawaiian Islands,Lisianski,LIS,Lisianski,Forereef,Deep,14059.07869,NWHI,Lisianski,Lisianski,NOT,NOT,NOT,NOT,LIS,LIS,NOT,PMNM,LIS,NOT,Lisianski,Major unknowns in maps - habitat and bathymetry ..lots of guesstimation .. Potential to be VERY wrong,1,14059,Lisianski_Forereef_Deep,NWHI_2017,Forereef_Deep,5,2811.8,26.04872,-173.887,16.15361,22.5541,0,4000,0
DIVER,LIS-04310,11383,2,SSSS,12,6,HA1704,2017-09-23,2017,NWHI,Northwestern Hawaiian Islands,Lisianski,LIS,Lisianski,Forereef,Deep,14059.07869,NWHI,Lisianski,Lisianski,NOT,NOT,NOT,NOT,LIS,LIS,NOT,PMNM,LIS,NOT,Lisianski,Major unknowns in maps - habitat and bathymetry ..lots of guesstimation .. Potential to be VERY wrong,1,14059,Lisianski_Forereef_Deep,NWHI_2017,Forereef_Deep,5,2811.8,25.92669,-173.9407,18.59189,19.50625,0,4000,0
DIVER,LIS-04312,11368,3,SSSS,13,4.33333333333333,HA1704,2017-09-22,2017,NWHI,Northwestern Hawaiian Islands,Lisianski,LIS,Lisianski,Forereef,Deep,14059.07869,NWHI,Lisianski,Lisianski,NOT,NOT,NOT,NOT,LIS,LIS,NOT,PMNM,LIS,NOT,Lisianski,Major unknowns in maps - habitat and bathymetry ..lots of guesstimation .. Potential to be VERY wrong,1,14059,Lisianski_Forereef_Deep,NWHI_2017,Forereef_Deep,5,2811.8,26.05693,-173.8733,24.99238,25.90674,0,4000,0
DIVER,LIS-04328,11382,3,SSSS,25,8.33333333333333,HA1704,2017-09-23,2017,NWHI,Northwestern Hawaiian Islands,Lisianski,LIS,Lisianski,Forereef,Deep,14059.07869,NWHI,Lisianski,Lisianski,NOT,NOT,NOT,NOT,LIS,LIS,NOT,PMNM,LIS,NOT,Lisianski,Major unknowns in maps - habitat and bathymetry ..lots of guesstimation .. Potential to be VERY wrong,1,14059,Lisianski_Forereef_Deep,NWHI_2017,Forereef_Deep,5,2811.8,25.916,-173.9557,19.81103,20.11582,0,4000,0
DIVER,LIS-04332,11295,3,SSSS,17,5.66666666666667,HA1704,2017-09-14,2017,NWHI,Northwestern Hawaiian Islands,Lisianski,LIS,Lisianski,Forereef,Deep,14059.07869,NWHI,Lisianski,Lisianski,NOT,NOT,NOT,NOT,LIS,LIS,NOT,PMNM,LIS,NOT,Lisianski,Major unknowns in maps - habitat and bathymetry ..lots of guesstimation .. Potential to be VERY wrong,1,14059,Lisianski_Forereef_Deep,NWHI_2017,Forereef_Deep,5,2811.8,26.03307,-174.0212,16.4584,17.37275,0,4000,0
DIVER,LIS-04359,11297,3,SSSS,3,1,HA1704,2017-09-14,2017,NWHI,Northwestern Hawaiian Islands,Lisianski,LIS,Lisianski,Forereef,Mid,11054.46672,NWHI,Lisianski,Lisianski,NOT,NOT,NOT,NOT,LIS,LIS,NOT,PMNM,LIS,NOT,Lisianski,Major unknowns in maps - habitat and bathymetry ..lots of guesstimation .. Potential to be VERY wrong,1,11054,Lisianski_Forereef_Mid,NWHI_2017,Forereef_Mid,4,2763.5,26.05331,-173.9835,7.314843,8.533984,0,0,1
DIVER,LIS-04367,11296,3,SSSS,15,5,HA1704,2017-09-14,2017,NWHI,Northwestern Hawaiian Islands,Lisianski,LIS,Lisianski,Forereef,Mid,11054.46672,NWHI,Lisianski,Lisianski,NOT,NOT,NOT,NOT,LIS,LIS,NOT,PMNM,LIS,NOT,Lisianski,Major unknowns in maps - habitat and bathymetry ..lots of guesstimation .. Potential to be VERY wrong,1,11054,Lisianski_Forereef_Mid,NWHI_2017,Forereef_Mid,4,2763.5,26.03385,-174.0022,10.36269,11.27705,0,4000,1
DIVER,LIS-04368,11384,3,SSSS,13,4.33333333333333,HA1704,2017-09-23,2017,NWHI,Northwestern Hawaiian Islands,Lisianski,LIS,Lisianski,Forereef,Mid,11054.46672,NWHI,Lisianski,Lisianski,NOT,NOT,NOT,NOT,LIS,LIS,NOT,PMNM,LIS,NOT,Lisianski,Major unknowns in maps - habitat and bathymetry ..lots of guesstimation .. Potential to be VERY wrong,1,11054,Lisianski_Forereef_Mid,NWHI_2017,Forereef_Mid,4,2763.5,25.94384,-173.9565,7.314843,8.229198,0,4000,0
DIVER,LIS-04373,11370,3,SSSS,35,11.6666666666667,HA1704,2017-09-22,2017,NWHI,Northwestern Hawaiian Islands,Lisianski,LIS,Lisianski,Forereef,Mid,11054.46672,NWHI,Lisianski,Lisianski,NOT,NOT,NOT,NOT,LIS,LIS,NOT,PMNM,LIS,NOT,Lisianski,Major unknowns in maps - habitat and bathymetry ..lots of guesstimation .. Potential to be VERY wrong,1,11054,Lisianski_Forereef_Mid,NWHI_2017,Forereef_Mid,4,2763.5,26.05489,-173.9313,6.705273,9.143554,0,4000,0
DIVER,LIS-04391,11298,3,SSSS,5,1.66666666666667,HA1704,2017-09-14,2017,NWHI,Northwestern Hawaiian Islands,Lisianski,LIS,Lisianski,Forereef,Shallow,5841.383859,NWHI,Lisianski,Lisianski,NOT,NOT,NOT,NOT,LIS,LIS,NOT,PMNM,LIS,NOT,Lisianski,Major unknowns in maps - habitat and bathymetry ..lots of guesstimation .. Potential to be VERY wrong,1,5841,Lisianski_Forereef_Shallow,NWHI_2017,Forereef_Shallow,2,2920.5,26.06403,-173.9759,2.743066,3.352636,0,0,1
DIVER,LIS-04393,11371,3,SSSS,5,1.66666666666667,HA1704,2017-09-22,2017,NWHI,Northwestern Hawaiian Islands,Lisianski,LIS,Lisianski,Forereef,Shallow,5841.383859,NWHI,Lisianski,Lisianski,NOT,NOT,NOT,NOT,LIS,LIS,NOT,PMNM,LIS,NOT,Lisianski,Major unknowns in maps - habitat and bathymetry ..lots of guesstimation .. Potential to be VERY wrong,1,5841,Lisianski_Forereef_Shallow,NWHI_2017,Forereef_Shallow,2,2920.5,26.06841,-173.9598,1.523926,2.133496,0,0,1
DIVER,PHR-04250,11355,3,SSSS,52,17.3333333333333,HA1704,2017-09-21,2017,NWHI,Northwestern Hawaiian Islands,Pearl & Hermes,PHR,Pearl & Hermes,Forereef,Mid,5454.131479,NWHI,Pearl & Hermes,Pearl & Hermes,NOT,NOT,NOT,NOT,PHR,PHR,NOT,PMNM,PHR,NOT,Pearl & Hermes,,1,5454,Pearl & Hermes_Forereef_Mid,NWHI_2017,Forereef_Mid,2,2727,27.83075,-175.7469,14.93447,17.37275,0,4000,0
DIVER,PHR-04259,11356,3,SSSS,29,9.66666666666667,HA1704,2017-09-21,2017,NWHI,Northwestern Hawaiian Islands,Pearl & Hermes,PHR,Pearl & Hermes,Forereef,Mid,5454.131479,NWHI,Pearl & Hermes,Pearl & Hermes,NOT,NOT,NOT,NOT,PHR,PHR,NOT,PMNM,PHR,NOT,Pearl & Hermes,,1,5454,Pearl & Hermes_Forereef_Mid,NWHI_2017,Forereef_Mid,2,2727,27.807122,-175.754761,9.448339,10.97226,0,4000,0
DIVER,PHR-04273,11358,3,SSSS,1,0.333333333333333,HA1704,2017-09-21,2017,NWHI,Northwestern Hawaiian Islands,Pearl & Hermes,PHR,Pearl & Hermes,Forereef,Shallow,615.6033439,NWHI,Pearl & Hermes,Pearl & Hermes,NOT,NOT,NOT,NOT,PHR,PHR,NOT,PMNM,PHR,NOT,Pearl & Hermes,,1,616,Pearl & Hermes_Forereef_Shallow,NWHI_2017,Forereef_Shallow,2,308,27.86959,-175.7348,3.047851,4.571777,0,4000,1
DIVER,PHR-04274,11357,3,SSSS,1,0.333333333333333,HA1704,2017-09-21,2017,NWHI,Northwestern Hawaiian Islands,Pearl & Hermes,PHR,Pearl & Hermes,Forereef,Shallow,615.6033439,NWHI,Pearl & Hermes,Pearl & Hermes,NOT,NOT,NOT,NOT,PHR,PHR,NOT,PMNM,PHR,NOT,Pearl & Hermes,,1,616,Pearl & Hermes_Forereef_Shallow,NWHI_2017,Forereef_Shallow,2,308,27.835948,-175.749558,2.438281,3.047851,0,4000,0
DIVER,BAK-00724,11714,3,SSSS,1,0.333333333333333,HA1801,2018-06-14,2018,PHOENIX,Pacific Remote Island Areas,Baker,BAK,Baker,Forereef,Deep,60.02154356,How_Bak,Baker,Baker,NOT,NOT,NOT,NOT,BAK,BAK,NOT,PRIMNM,BAK,NOT,Baker,,1,240,Baker_Forereef_Deep,PHOENIX_2018,Forereef_Deep,2,120,0.186727,-176.47,20.11582,21.33496,0,4000,0
DIVER,BAK-00725,11700,3,SSSS,0,0,HA1801,2018-06-13,2018,PHOENIX,Pacific Remote Island Areas,Baker,BAK,Baker,Forereef,Deep,60.02154356,How_Bak,Baker,Baker,NOT,NOT,NOT,NOT,BAK,BAK,NOT,PRIMNM,BAK,NOT,Baker,,0,240,Baker_Forereef_Deep,PHOENIX_2018,Forereef_Deep,2,120,0.201831,-176.4647,21.94453,21.94453,0,4000,0
DIVER,BAK-00745,11701,3,SSSS,0,0,HA1801,2018-06-13,2018,PHOENIX,Pacific Remote Island Areas,Baker,BAK,Baker,Forereef,Mid,118.6325616,How_Bak,Baker,Baker,NOT,NOT,NOT,NOT,BAK,BAK,NOT,PRIMNM,BAK,NOT,Baker,,0,475,Baker_Forereef_Mid,PHOENIX_2018,Forereef_Mid,4,118.75,0.204936,-176.4735,15.54404,16.4584,0,4000,0
DIVER,BAK-00752,11715,3,SSSS,6,2,HA1801,2018-06-14,2018,PHOENIX,Pacific Remote Island Areas,Baker,BAK,Baker,Forereef,Mid,118.6325616,How_Bak,Baker,Baker,NOT,NOT,NOT,NOT,BAK,BAK,NOT,PRIMNM,BAK,NOT,Baker,,1,475,Baker_Forereef_Mid,PHOENIX_2018,Forereef_Mid,4,118.75,0.200068,-176.4841,14.62969,14.93447,0,4000,0
DIVER,BAK-00761,11679,3,SSSS,0,0,HA1801,2018-06-12,2018,PHOENIX,Pacific Remote Island Areas,Baker,BAK,Baker,Forereef,Mid,118.6325616,How_Bak,Baker,Baker,NOT,NOT,NOT,NOT,BAK,BAK,NOT,PRIMNM,BAK,NOT,Baker,,0,475,Baker_Forereef_Mid,PHOENIX_2018,Forereef_Mid,4,118.75,0.188508,-176.4818,14.62969,15.23926,0,4000,0
DIVER,BAK-00763,11718,3,SSSS,0,0,HA1801,2018-06-15,2018,PHOENIX,Pacific Remote Island Areas,Baker,BAK,Baker,Forereef,Mid,118.6325616,How_Bak,Baker,Baker,NOT,NOT,NOT,NOT,BAK,BAK,NOT,PRIMNM,BAK,NOT,Baker,,0,475,Baker_Forereef_Mid,PHOENIX_2018,Forereef_Mid,4,118.75,0.19374,-176.4608,10.97226,11.27705,0,4000,0
DIVER,BAK-00770,11719,3,SSSS,5,1.66666666666667,HA1801,2018-06-15,2018,PHOENIX,Pacific Remote Island Areas,Baker,BAK,Baker,Forereef,Shallow,211.6216964,How_Bak,Baker,Baker,NOT,NOT,NOT,NOT,BAK,BAK,NOT,PRIMNM,BAK,NOT,Baker,,1,846,Baker_Forereef_Shallow,PHOENIX_2018,Forereef_Shallow,4,211.5,0.19557,-176.4863,3.352636,6.705273,0,4000,0
DIVER,BAK-00776,11680,3,SSSS,0,0,HA1801,2018-06-12,2018,PHOENIX,Pacific Remote Island Areas,Baker,BAK,Baker,Forereef,Shallow,211.6216964,How_Bak,Baker,Baker,NOT,NOT,NOT,NOT,BAK,BAK,NOT,PRIMNM,BAK,NOT,Baker,,0,846,Baker_Forereef_Shallow,PHOENIX_2018,Forereef_Shallow,4,211.5,0.187985,-176.47,1.85797,2.229564,0,4000,0
DIVER,BAK-00804,11716,3,SSSS,21,7,HA1801,2018-06-14,2018,PHOENIX,Pacific Remote Island Areas,Baker,BAK,Baker,Forereef,Shallow,211.6216964,How_Bak,Baker,Baker,NOT,NOT,NOT,NOT,BAK,BAK,NOT,PRIMNM,BAK,NOT,Baker,,1,846,Baker_Forereef_Shallow,PHOENIX_2018,Forereef_Shallow,4,211.5,0.203762,-176.4781,4.571777,6.095703,0,4000,0
DIVER,BAK-00813,11702,3,SSSS,3,1,HA1801,2018-06-13,2018,PHOENIX,Pacific Remote Island Areas,Baker,BAK,Baker,Forereef,Shallow,211.6216964,How_Bak,Baker,Baker,NOT,NOT,NOT,NOT,BAK,BAK,NOT,PRIMNM,BAK,NOT,Baker,,1,846,Baker_Forereef_Shallow,PHOENIX_2018,Forereef_Shallow,4,211.5,0.201357,-176.4691,5.181347,6.095703,0,4000,0
DIVER,HOW-01031,11661,3,SSSS,0,0,HA1801,2018-06-11,2018,PHOENIX,Pacific Remote Island Areas,Howland,HOW,Howland,Forereef,Mid,40.21083959,How_Bak,Howland,Howland,NOT,NOT,NOT,NOT,HOW,HOW,NOT,PRIMNM,HOW,NOT,Howland,,0,161,Howland_Forereef_Mid,PHOENIX_2018,Forereef_Mid,4,40.25,0.797881,-176.6198,10.36269,11.58183,0,4000,0
DIVER,HOW-00860,11642,3,SSSS,1,0.333333333333333,HA1801,2018-06-10,2018,PHOENIX,Pacific Remote Island Areas,Howland,HOW,Howland,Forereef,Deep,18.78664183,How_Bak,Howland,Howland,NOT,NOT,NOT,NOT,HOW,HOW,NOT,PRIMNM,HOW,NOT,Howland,,1,75,Howland_Forereef_Deep,PHOENIX_2018,Forereef_Deep,2,37.5,0.81195,-176.6116,21.33496,22.85888,0,4000,0
DIVER,HOW-00861,11622,3,SSSS,0,0,HA1801,2018-06-09,2018,PHOENIX,Pacific Remote Island Areas,Howland,HOW,Howland,Forereef,Mid,40.21083959,How_Bak,Howland,Howland,NOT,NOT,NOT,NOT,HOW,HOW,NOT,PRIMNM,HOW,NOT,Howland,,0,161,Howland_Forereef_Mid,PHOENIX_2018,Forereef_Mid,4,40.25,0.805199,-176.6097,14.62969,16.15361,0,4000,0
DIVER,HOW-00862,11660,3,SSSS,5,1.66666666666667,HA1801,2018-06-11,2018,PHOENIX,Pacific Remote Island Areas,Howland,HOW,Howland,Forereef,Deep,18.78664183,How_Bak,Howland,Howland,NOT,NOT,NOT,NOT,HOW,HOW,NOT,PRIMNM,HOW,NOT,Howland,,1,75,Howland_Forereef_Deep,PHOENIX_2018,Forereef_Deep,2,37.5,0.8054,-176.6213,20.4206,21.33496,0,4000,0
DIVER,HOW-00865,11620,3,SSSS,6,2,HA1801,2018-06-09,2018,PHOENIX,Pacific Remote Island Areas,Howland,HOW,Howland,Forereef,Mid,40.21083959,How_Bak,Howland,Howland,NOT,NOT,NOT,NOT,HOW,HOW,NOT,PRIMNM,HOW,NOT,Howland,,1,161,Howland_Forereef_Mid,PHOENIX_2018,Forereef_Mid,4,40.25,0.823563,-176.6239,13.71533,16.76318,0,4000,0
DIVER,HOW-00866,11573,3,SSSS,2,0.666666666666667,HA1801,2018-06-08,2018,PHOENIX,Pacific Remote Island Areas,Howland,HOW,Howland,Forereef,Mid,40.21083959,How_Bak,Howland,Howland,NOT,NOT,NOT,NOT,HOW,HOW,NOT,PRIMNM,HOW,NOT,Howland,,1,161,Howland_Forereef_Mid,PHOENIX_2018,Forereef_Mid,4,40.25,0.816194,-176.6245,14.02012,15.84883,0,4000,0
DIVER,HOW-00890,11643,3,SSSS,0,0,HA1801,2018-06-10,2018,PHOENIX,Pacific Remote Island Areas,Howland,HOW,Howland,Forereef,Shallow,113.8553854,How_Bak,Howland,Howland,NOT,NOT,NOT,NOT,HOW,HOW,NOT,PRIMNM,HOW,NOT,Howland,,0,455,Howland_Forereef_Shallow,PHOENIX_2018,Forereef_Shallow,3,151.666666666667,0.81151,-176.6118,5.486132,7.010058,0,4000,0
DIVER,HOW-00891,11644,3,SSSS,4,1.33333333333333,HA1801,2018-06-10,2018,PHOENIX,Pacific Remote Island Areas,Howland,HOW,Howland,Forereef,Shallow,113.8553854,How_Bak,Howland,Howland,NOT,NOT,NOT,NOT,HOW,HOW,NOT,PRIMNM,HOW,NOT,Howland,,1,455,Howland_Forereef_Shallow,PHOENIX_2018,Forereef_Shallow,3,151.666666666667,0.808395,-176.611,3.657422,6.400488,0,4000,0
DIVER,HOW-00910,11621,3,SSSS,6,2,HA1801,2018-06-09,2018,PHOENIX,Pacific Remote Island Areas,Howland,HOW,Howland,Forereef,Shallow,113.8553854,How_Bak,Howland,Howland,NOT,NOT,NOT,NOT,HOW,HOW,NOT,PRIMNM,HOW,NOT,Howland,,1,455,Howland_Forereef_Shallow,PHOENIX_2018,Forereef_Shallow,3,151.666666666667,0.821225,-176.6252,4.876562,6.705273,0,4000,0
DIVER,OFU-01000,11992,3,SSSS,0,0,HA1801,2018-07-09,2018,SAMOA,American Samoa,Ofu & Olosega,OFU,Ofu & Olosega,Forereef,Deep,303.685,Ofu & Olosega,Ofu & Olosega,Ofu & Olosega,NOT,NOT,NOT,Ofu & Olosega,OFU,OFU,NOT,OPEN,OFU_OPEN,NOT,Ofu & Olosega,Area calculated from 50*50 grids,0,1215,Ofu & Olosega_Forereef_Deep,SAMOA_2018,Forereef_Deep,6,202.5,-14.16069,-169.6203,19.81103,19.81103,2.884467124938965,0,1
DIVER,OFU-01004,11974,3,SSSS,9,3,HA1801,2018-07-07,2018,SAMOA,American Samoa,Ofu & Olosega,OFU,Ofu & Olosega,Forereef,Mid,369.0125,Ofu & Olosega,Ofu & Olosega,Ofu & Olosega,NOT,NOT,NOT,Ofu & Olosega,OFU,OFU,NOT,OPEN,OFU_OPEN,NOT,Ofu & Olosega,Area calculated from 50*50 grids,1,1476,Ofu & Olosega_Forereef_Mid,SAMOA_2018,Forereef_Mid,7,210.857142857143,-14.1726,-169.642,10.97226,11.58183,25.261083602905273,0,1
DIVER,OFU-01010,11983,1,SSSS,6,6,HA1801,2018-07-07,2018,SAMOA,American Samoa,Ofu & Olosega,OFU,Ofu & Olosega,Forereef,Mid,369.0125,Ofu & Olosega,Ofu & Olosega,Ofu & Olosega,NOT,NOT,NOT,Ofu & Olosega,OFU,OFU,NOT,OPEN,OFU_OPEN,NOT,Ofu & Olosega,Area calculated from 50*50 grids,1,1476,Ofu & Olosega_Forereef_Mid,SAMOA_2018,Forereef_Mid,7,210.857142857143,-14.18836,-169.6211,10.66748,10.97226,35.542579650878906,0,1
DIVER,OFU-01013,12014,3,SSSS,11,3.66666666666667,HA1801,2018-07-10,2018,SAMOA,American Samoa,Ofu & Olosega,OFU,Ofu & Olosega,Forereef,Mid,369.0125,Ofu & Olosega,Ofu & Olosega,Ofu & Olosega,NOT,NOT,NOT,Ofu & Olosega,OFU,OFU,NOT,OPEN,OFU_OPEN,NOT,Ofu & Olosega,Area calculated from 50*50 grids,1,1476,Ofu & Olosega_Forereef_Mid,SAMOA_2018,Forereef_Mid,7,210.857142857143,-14.16306,-169.6851,7.619628,7.619628,23.12961196899414,0,1
DIVER,OFU-01014,11973,3,SSSS,19,6.33333333333333,HA1801,2018-07-07,2018,SAMOA,American Samoa,Ofu & Olosega,OFU,Ofu & Olosega,Forereef,Mid,369.0125,Ofu & Olosega,Ofu & Olosega,Ofu & Olosega,NOT,NOT,NOT,Ofu & Olosega,OFU,OFU,NOT,OPEN,OFU_OPEN,NOT,Ofu & Olosega,Area calculated from 50*50 grids,1,1476,Ofu & Olosega_Forereef_Mid,SAMOA_2018,Forereef_Mid,7,210.857142857143,-14.1781,-169.6501,7.314843,8.229198,25.261083602905273,0,1
DIVER,OFU-01024,11984,3,SSSS,11,3.66666666666667,HA1801,2018-07-07,2018,SAMOA,American Samoa,Ofu & Olosega,OFU,Ofu & Olosega,Forereef,Mid,369.0125,Ofu & Olosega,Ofu & Olosega,Ofu & Olosega,NOT,NOT,NOT,Ofu & Olosega,OFU,OFU,NOT,OPEN,OFU_OPEN,NOT,Ofu & Olosega,Area calculated from 50*50 grids,1,1476,Ofu & Olosega_Forereef_Mid,SAMOA_2018,Forereef_Mid,7,210.857142857143,-14.17667,-169.6284,14.02012,15.23926,25.261083602905273,0,1
DIVER,OFU-01031,11994,3,SSSS,35,11.6666666666667,HA1801,2018-07-09,2018,SAMOA,American Samoa,Ofu & Olosega,OFU,Ofu & Olosega,Forereef,Shallow,120.675,Ofu & Olosega,Ofu & Olosega,Ofu & Olosega,NOT,NOT,NOT,Ofu & Olosega,OFU,OFU,NOT,OPEN,OFU_OPEN,NOT,Ofu & Olosega,Area calculated from 50*50 grids,1,483,Ofu & Olosega_Forereef_Shallow,SAMOA_2018,Forereef_Shallow,4,120.75,-14.1662,-169.6275,3.657422,4.266992,22.760417938232422,0,1
DIVER,OFU-01033,11995,3,SSSS,21,7,HA1801,2018-07-09,2018,SAMOA,American Samoa,Ofu & Olosega,OFU,Ofu & Olosega,Forereef,Shallow,120.675,Ofu & Olosega,Ofu & Olosega,Ofu & Olosega,NOT,NOT,NOT,Ofu & Olosega,OFU,OFU,NOT,OPEN,OFU_OPEN,NOT,Ofu & Olosega,Area calculated from 50*50 grids,1,483,Ofu & Olosega_Forereef_Shallow,SAMOA_2018,Forereef_Shallow,4,120.75,-14.16223,-169.6205,3.047851,3.657422,2.884467124938965,0,1
DIVER,OFU-01034,11998,3,SSSS,4,1.33333333333333,HA1801,2018-07-09,2018,SAMOA,American Samoa,Ofu & Olosega,OFU,Ofu & Olosega,Forereef,Shallow,120.675,Ofu & Olosega,Ofu & Olosega,Ofu & Olosega,NOT,NOT,NOT,Ofu & Olosega,OFU,OFU,NOT,OPEN,OFU_OPEN,NOT,Ofu & Olosega,Area calculated from 50*50 grids,1,483,Ofu & Olosega_Forereef_Shallow,SAMOA_2018,Forereef_Shallow,4,120.75,-14.16404,-169.6599,4.876562,6.095703,22.760417938232422,0,1
DIVER,OFU-01045,11975,3,SSSS,18,6,HA1801,2018-07-07,2018,SAMOA,American Samoa,Ofu & Olosega,OFU,Ofu & Olosega,Forereef,Mid,369.0125,Ofu & Olosega,Ofu & Olosega,Ofu & Olosega,NOT,NOT,NOT,Ofu & Olosega,OFU,OFU,NOT,OPEN,OFU_OPEN,NOT,Ofu & Olosega,Area calculated from 50*50 grids,1,1476,Ofu & Olosega_Forereef_Mid,SAMOA_2018,Forereef_Mid,7,210.857142857143,-14.17407,-169.6443,15.84883,16.4584,25.261083602905273,0,1
DIVER,OFU-01047,11996,3,SSSS,6,2,HA1801,2018-07-09,2018,SAMOA,American Samoa,Ofu & Olosega,OFU,Ofu & Olosega,Forereef,Deep,303.685,Ofu & Olosega,Ofu & Olosega,Ofu & Olosega,NOT,NOT,NOT,Ofu & Olosega,OFU,OFU,NOT,OPEN,OFU_OPEN,NOT,Ofu & Olosega,Area calculated from 50*50 grids,1,1215,Ofu & Olosega_Forereef_Deep,SAMOA_2018,Forereef_Deep,6,202.5,-14.16067,-169.668,16.4584,19.50625,23.12961196899414,0,1
