"SITEVISITID","SITE","OBS_YEAR","DATE_","MISSIONID","ANALYSIS_YEAR","ANALYSIS_SCHEME","SEC_NAME","EXCLUDE_FLAG","new_MIN_DEPTH_M","new_MAX_DEPTH_M","METHOD","REGION","ISLAND","PERM_SITE","CLIMATE_STATION_YN","LATITUDE","LONGITUDE","REEF_ZONE","DEPTH_BIN","CCA","CORAL","EMA","HAL","I","MA","SC","SED","TURF","N","new.N"
13003,"HAW-03366",2019,2019-07-15,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_HAMAKUA",0,2.4,4,"CNET","MHI","Hawaii",NA,0,20.252542,-155.800695,"Forereef","Shallow",17.5824175824176,0,10.6227106227106,0,0,0.732600732600733,0,0,71.0622710622711,300,273
13004,"HAW-03375",2019,2019-07-15,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_HAMAKUA",0,7.6,9.1,"CNET","MHI","Hawaii",NA,0,20.260587,-155.821472,"Forereef","Mid",1.7921146953405,10.3942652329749,1.7921146953405,0,0,0,0,1.0752688172043,84.9462365591398,300,279
13008,"HAW-03771",2019,2019-07-16,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,3.9,4.6,"CNET","MHI","Hawaii",NA,0,19.828644,-155.99838,"Forereef","Shallow",4.13793103448276,3.79310344827586,2.06896551724138,0,0.344827586206897,0,0,3.10344827586207,86.551724137931,300,290
13009,"HAW-03749",2019,2019-07-16,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,16.5,18,"CNET","MHI","Hawaii",NA,0,19.806631,-156.015699,"Forereef","Mid",12.3239436619718,22.1830985915493,9.85915492957746,0,0,0,0,6.69014084507042,48.943661971831,300,284
13010,"HAW-03750",2019,2019-07-16,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,14,15.2,"CNET","MHI","Hawaii",NA,0,19.797235,-156.029654,"Forereef","Mid",0.364963503649635,0.364963503649635,11.6788321167883,0,0,0,0,13.8686131386861,73.7226277372263,280,274
13011,"HAW-03734",2019,2019-07-16,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,7.6,10.1,"CNET","MHI","Hawaii",NA,0,19.788396,-156.048212,"Forereef","Mid",15,18.2142857142857,5.35714285714286,0,0.357142857142857,0.357142857142857,0,1.42857142857143,59.2857142857143,300,280
13012,"HAW-04254",2019,2019-07-16,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,22.24931,23.16367,"CNET","MHI","Hawaii",NA,0,19.850164,-155.972788,"Forereef","Deep",8.77862595419847,27.0992366412214,11.0687022900763,0,0,3.81679389312977,0,0.763358778625954,48.4732824427481,300,262
13013,"HAW-04240",2019,2019-07-16,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,5.486132,6.705273,"CNET","MHI","Hawaii",NA,0,19.828205,-156.001287,"Forereef","Shallow",13.8888888888889,7.29166666666667,8.33333333333333,0,0,3.125,0,0,67.3611111111111,300,288
13014,"HAW-04241",2019,2019-07-16,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,3.657422,6.095703,"CNET","MHI","Hawaii",NA,0,19.798083,-156.021233,"Forereef","Shallow",3.54609929078014,27.3049645390071,3.90070921985816,0,0,0,0,7.09219858156028,58.1560283687943,300,282
13015,"HAW-04260",2019,2019-07-16,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,3.962207,5.181347,"CNET","MHI","Hawaii",NA,0,19.78536,-156.042101,"Forereef","Shallow",0.341296928327645,1.02389078498294,2.38907849829352,0,0,0,0,0.341296928327645,95.9044368600683,300,293
13016,"HAW-03748",2019,2019-07-16,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,6.09,8.5,"CNET","MHI","Hawaii",NA,0,19.853493,-155.959848,"Forereef","Mid",4.5045045045045,50.9009009009009,7.20720720720721,0,0,0,0,0,37.3873873873874,250,222
13017,"HAW-03705",2019,2019-07-16,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,17.6,20.2,"CNET","MHI","Hawaii",NA,0,19.838831,-155.98546,"Forereef","Deep",6.6147859922179,20.6225680933852,4.66926070038911,0,0,0,0,1.16731517509728,66.9260700389105,300,257
13018,"HAW-03756",2019,2019-07-16,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,12.5,13,"CNET","MHI","Hawaii",NA,0,19.777651,-156.049673,"Forereef","Mid",3.52112676056338,20.4225352112676,2.8169014084507,0,0,0.704225352112676,0,27.8169014084507,44.7183098591549,300,284
13019,"HAW-03746",2019,2019-07-16,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,11.5,14.6,"CNET","MHI","Hawaii",NA,0,19.763842,-156.051682,"Forereef","Mid",1.38888888888889,12.1527777777778,2.43055555555556,0,0,0,0,49.6527777777778,34.375,300,288
13020,"HAW-03768",2019,2019-07-16,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,4.2,6.4,"CNET","MHI","Hawaii",NA,0,19.741137,-156.054655,"Forereef","Shallow",7.71929824561404,4.91228070175439,12.280701754386,0,0,0,0,1.05263157894737,74.0350877192982,300,285
13021,"HAW-04304",2019,2019-07-17,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,23.77324,25.29717,"CNET","MHI","Hawaii",NA,0,19.673376,-156.034139,"Forereef","Deep",1.05263157894737,0.350877192982456,2.10526315789474,0,0,0,0,3.50877192982456,92.9824561403509,300,285
13022,"HAW-04243",2019,2019-07-17,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,15.84883,17.67754,"CNET","MHI","Hawaii",NA,0,19.607508,-155.983174,"Forereef","Mid",4.07407407407407,27.4074074074074,2.96296296296296,0,0,0.740740740740741,0,33.3333333333333,31.4814814814815,300,270
13023,"HAW-04287",2019,2019-07-17,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,2.743066,3.352636,"CNET","MHI","Hawaii",NA,0,19.59316,-155.97189,"Forereef","Shallow",0,0.680272108843537,0.340136054421769,0,0,0,0,14.6258503401361,84.3537414965986,300,294
13024,"HAW-04280",2019,2019-07-17,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,1.828711,3.047851,"CNET","MHI","Hawaii",NA,0,19.579364,-155.969723,"Forereef","Shallow",18.3391003460208,4.84429065743945,24.2214532871972,0,0.346020761245675,0.346020761245675,0,0,51.9031141868512,300,289
13025,"HAW-04296",2019,2019-07-17,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,22.24931,22.85888,"CNET","MHI","Hawaii",NA,0,19.641879,-156.013599,"Forereef","Deep",4.08163265306122,0.680272108843537,5.10204081632653,0,0,0,0,3.74149659863946,86.3945578231292,300,294
13027,"HAW-04294",2019,2019-07-17,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,13.10576,15.23926,"CNET","MHI","Hawaii",NA,0,19.561026,-155.967373,"Forereef","Mid",15.0375939849624,45.8646616541353,6.01503759398496,0,0,0,0,0,33.0827067669173,300,266
13028,"HAW-04264",2019,2019-07-17,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,3.962207,6.400488,"CNET","MHI","Hawaii",NA,0,19.551252,-155.965955,"Forereef","Shallow",19.9261992619926,11.8081180811808,12.5461254612546,0,0,0,0,4.0590405904059,51.6605166051661,280,271
13029,"HAW-03751",2019,2019-07-17,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,13.5,15.2,"CNET","MHI","Hawaii",NA,0,19.677569,-156.035911,"Forereef","Mid",0.348432055749129,2.78745644599303,2.4390243902439,0,0,0,0,0,94.4250871080139,300,287
13030,"HAW-03745",2019,2019-07-17,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,14.9,15.8,"CNET","MHI","Hawaii",NA,0,19.63297,-155.996419,"Forereef","Mid",9.54356846473029,20.746887966805,8.29875518672199,0,0,0.4149377593361,0,3.7344398340249,57.2614107883817,300,241
13031,"HAW-03413",2019,2019-07-17,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,19.2,20.4,"CNET","MHI","Hawaii",NA,0,19.608245,-155.985084,"Forereef","Deep",5.88235294117647,52.5951557093426,1.73010380622837,0,0,0,0,3.11418685121107,36.6782006920415,300,289
13032,"HAW-03735",2019,2019-07-17,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,13.4,16.7,"CNET","MHI","Hawaii",NA,0,19.585911,-155.973106,"Forereef","Mid",5.88235294117647,18.0147058823529,5.51470588235294,0,0,1.10294117647059,0,3.30882352941176,66.1764705882353,290,272
13033,"HAW-03725",2019,2019-07-17,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,6.1,8.2,"CNET","MHI","Hawaii",NA,0,19.565873,-155.969343,"Forereef","Mid",14.9152542372881,13.5593220338983,13.2203389830508,0,0,0,0,4.40677966101695,53.8983050847458,300,295
13052,"HAW-03730",2019,2019-07-19,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,8.5,11.3,"CNET","MHI","Hawaii",NA,0,19.422209,-155.914273,"Forereef","Mid",8.23970037453183,13.4831460674157,21.7228464419476,0,0,0,0,1.12359550561798,55.4307116104869,300,267
13053,"HAW-03721",2019,2019-07-19,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,4.5,7,"CNET","MHI","Hawaii",NA,0,19.484837,-155.949476,"Forereef","Shallow",13.3093525179856,0.719424460431655,21.5827338129496,0,0.359712230215827,0,0,0.359712230215827,63.6690647482014,300,278
13054,"HAW-03720",2019,2019-07-19,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,11.5,13.7,"CNET","MHI","Hawaii",NA,0,19.498528,-155.950878,"Forereef","Mid",11.0344827586207,4.48275862068965,20,0,0,0.689655172413793,0,0.689655172413793,63.1034482758621,300,290
13055,"HAW-03783",2019,2019-07-19,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,2.1,4.5,"CNET","MHI","Hawaii",NA,0,19.511386,-155.956579,"Forereef","Shallow",15.5932203389831,6.44067796610169,29.8305084745763,0,0.338983050847458,0,0,0.677966101694915,47.1186440677966,300,295
13056,"HAW-03777",2019,2019-07-19,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,3,5.4,"CNET","MHI","Hawaii",NA,0,19.542758,-155.958843,"Forereef","Shallow",16.8965517241379,18.9655172413793,16.551724137931,0,0,0.344827586206897,0,0,47.2413793103448,300,290
13057,"HAW-03759",2019,2019-07-19,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,7.3,9.1,"CNET","MHI","Hawaii",NA,0,19.209742,-155.900209,"Forereef","Mid",6.09318996415771,12.1863799283154,20.4301075268817,0,0,0.3584229390681,0,6.45161290322581,54.4802867383513,300,279
13058,"HAW-03401",2019,2019-07-19,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,18,23.2,"CNET","MHI","Hawaii",NA,0,19.365212,-155.894947,"Forereef","Deep",1.38888888888889,2.08333333333333,5.55555555555556,0,0,0,0,12.8472222222222,78.125,300,288
13059,"HAW-03718",2019,2019-07-19,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,13,13.1,"CNET","MHI","Hawaii",NA,0,19.387355,-155.904909,"Forereef","Mid",0.680272108843537,1.36054421768707,5.78231292517007,0,0,0,0,19.3877551020408,72.7891156462585,300,294
13060,"HAW-03727",2019,2019-07-19,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,12.7,14.6,"CNET","MHI","Hawaii",NA,0,19.401905,-155.910872,"Forereef","Mid",2.44755244755245,10.1398601398601,10.4895104895105,0,0,0,0,1.3986013986014,75.5244755244755,300,286
13061,"HAW-03717",2019,2019-07-19,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,10,12.6,"CNET","MHI","Hawaii",NA,0,19.538487,-155.959138,"Forereef","Mid",16.2629757785467,11.0726643598616,21.4532871972318,0,0,0,0,7.95847750865052,43.2525951557093,300,289
13062,"HAW-04259",2019,2019-07-19,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,21.63974,22.24931,"CNET","MHI","Hawaii",NA,0,19.340351,-155.887944,"Forereef","Deep",7.57575757575758,17.8030303030303,25,0,0.378787878787879,1.13636363636364,0,6.06060606060606,42.0454545454545,300,264
13063,"HAW-04292",2019,2019-07-19,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,12.49619,13.41055,"CNET","MHI","Hawaii",NA,0,19.391824,-155.908866,"Forereef","Mid",13.5531135531136,13.9194139194139,32.6007326007326,0,0,1.0989010989011,0,0,38.8278388278388,300,273
13064,"HAW-04299",2019,2019-07-19,"SE1902_MHI_LEG2","2019","RAMP_BASIC","HAW_KONA",0,3.657422,4.266992,"CNET","MHI","Hawaii",NA,0,19.451268,-155.921941,"Forereef","Shallow",0.673400673400673,0.336700336700337,6.06060606060606,0,0,0.673400673400673,0,1.68350168350168,90.5723905723906,300,297
13065,"LAN-02061",2019,2019-07-20,"SE1902_MHI_LEG2","2019","RAMP_BASIC","LAN_SOUTH",0,3.3,4.2,"CNET","MHI","Lanai",NA,0,20.732881,-156.959309,"Forereef","Shallow",2.07612456747405,0.69204152249135,3.11418685121107,0,0,0.346020761245675,0,16.9550173010381,76.8166089965398,300,289
13066,"LAN-02030",2019,2019-07-20,"SE1902_MHI_LEG2","2019","RAMP_BASIC","LAN_SOUTH",0,6.7,8.2,"CNET","MHI","Lanai",NA,0,20.742341,-156.971825,"Forereef","Mid",2.07612456747405,4.1522491349481,15.2249134948097,0,0,0.69204152249135,0,0,77.8546712802768,300,289
13067,"LAN-02033",2019,2019-07-20,"SE1902_MHI_LEG2","2019","RAMP_BASIC","LAN_SOUTH",0,12.8,14,"CNET","MHI","Lanai",NA,0,20.75802,-156.985884,"Forereef","Mid",0.673400673400673,4.04040404040404,1.68350168350168,0,0,0,0,4.04040404040404,89.5622895622896,300,297
13068,"LAN-02016",2019,2019-07-20,"SE1902_MHI_LEG2","2019","RAMP_BASIC","LAN_SOUTH",0,20.5,24.6,"CNET","MHI","Lanai",NA,0,20.79564,-156.991901,"Forereef","Deep",2.71186440677966,15.2542372881356,2.3728813559322,0,0,0,0,6.10169491525424,73.5593220338983,300,295
13069,"LAN-02042",2019,2019-07-20,"SE1902_MHI_LEG2","2019","RAMP_BASIC","LAN_SOUTH",0,1.8,3.7,"CNET","MHI","Lanai",NA,0,20.829877,-156.993631,"Forereef","Shallow",9.05923344947735,18.1184668989547,5.92334494773519,0,0,0,0,0,66.8989547038328,300,287
13070,"LAN-01818",2019,2019-07-20,"SE1902_MHI_LEG2","2019","RAMP_BASIC","LAN_SOUTH",0,5.486132,6.095703,"CNET","MHI","Lanai",NA,0,20.837106,-156.998897,"Forereef","Shallow",0.343642611683849,0,0,0,0,0,0,43.9862542955326,55.6701030927835,300,291
13071,"LAN-01810",2019,2019-07-20,"SE1902_MHI_LEG2","2019","RAMP_BASIC","LAN_SOUTH",0,7.924413,11.27705,"CNET","MHI","Lanai",NA,0,20.860202,-157.027821,"Forereef","Mid",0,8.24742268041237,2.40549828178694,0,0.343642611683849,0,0,5.15463917525773,83.8487972508591,300,291
13072,"LAN-01823",2019,2019-07-20,"SE1902_MHI_LEG2","2019","RAMP_BASIC","LAN_SOUTH",0,2.743066,3.657422,"CNET","MHI","Lanai",NA,0,20.865607,-157.037924,"Forereef","Shallow",1.3986013986014,4.1958041958042,2.0979020979021,0,0,0,0,0.699300699300699,91.6083916083916,300,286
13073,"LAN-01815",2019,2019-07-20,"SE1902_MHI_LEG2","2019","RAMP_BASIC","LAN_SOUTH",0,2.743066,3.352636,"CNET","MHI","Lanai",NA,0,20.853104,-157.013381,"Forereef","Shallow",0.701754385964912,11.9298245614035,0.350877192982456,0,0,0,0,2.45614035087719,84.5614035087719,300,285
13074,"LAN-01809",2019,2019-07-20,"SE1902_MHI_LEG2","2019","RAMP_BASIC","LAN_SOUTH",0,18.59189,19.20146,"CNET","MHI","Lanai",NA,0,20.780128,-156.992239,"Forereef","Deep",1.03092783505155,7.21649484536082,6.87285223367698,0.343642611683849,0,0,0,3.09278350515464,81.4432989690722,300,291
13075,"LAN-01813",2019,2019-07-20,"SE1902_MHI_LEG2","2019","RAMP_BASIC","LAN_SOUTH",0,12.49619,13.41055,"CNET","MHI","Lanai",NA,0,20.820918,-156.990676,"Forereef","Mid",0.701754385964912,7.71929824561404,1.75438596491228,0.701754385964912,0,0.350877192982456,0,1.75438596491228,87.0175438596491,300,285
13076,"LAN-01817",2019,2019-07-20,"SE1902_MHI_LEG2","2019","RAMP_BASIC","LAN_SOUTH",0,7.314843,9.753124,"CNET","MHI","Lanai",NA,0,20.846649,-157.006896,"Forereef","Mid",1.04529616724739,14.9825783972125,1.74216027874564,0.348432055749129,0,0.348432055749129,0,1.04529616724739,80.4878048780488,300,287
13077,"LAN-01811",2019,2019-07-20,"SE1902_MHI_LEG2","2019","RAMP_BASIC","LAN_SOUTH",0,2.133496,2.743066,"CNET","MHI","Lanai",NA,0,20.883442,-157.057024,"Forereef","Shallow",0.34965034965035,1.74825174825175,0,0,0,0,0,3.84615384615385,94.0559440559441,300,286
13079,"LAN-02034",2019,2019-07-20,"SE1902_MHI_LEG2","2019","RAMP_BASIC","LAN_SOUTH",0,14.8,19.5,"CNET","MHI","Lanai",NA,0,20.788189,-156.991844,"Forereef","Mid",6.57894736842105,25.9868421052632,24.6710526315789,0,0,0,0,0.986842105263158,41.7763157894737,330,304
13080,"LAN-02036",2019,2019-07-20,"SE1902_MHI_LEG2","2019","RAMP_BASIC","LAN_SOUTH",0,9.4,10,"CNET","MHI","Lanai",NA,0,20.81712,-156.988236,"Forereef","Mid",0,1.02389078498294,0.341296928327645,0,0,0,0,18.0887372013652,80.5460750853242,300,293
13081,"LAN-02060",2019,2019-07-20,"SE1902_MHI_LEG2","2019","RAMP_BASIC","LAN_SOUTH",0,3.7,4.5,"CNET","MHI","Lanai",NA,0,20.846865,-157.005594,"Forereef","Shallow",1.71232876712329,7.19178082191781,9.24657534246575,0,0,0,0,1.36986301369863,80.4794520547945,300,292
13092,"OAH-03471",2019,2019-07-21,"SE1902_MHI_LEG2","2019","RAMP_BASIC","OAH_SOUTH",0,14.8,15.2,"CNET","MHI","Oahu",NA,0,21.277308,-157.847269,"Forereef","Mid",0.340136054421769,0.340136054421769,0.680272108843537,0,0,0.680272108843537,0,21.0884353741497,76.8707482993197,300,294
13093,"OAH-03507",2019,2019-07-21,"SE1902_MHI_LEG2","2019","RAMP_BASIC","OAH_SOUTH",0,3.6,4,"CNET","MHI","Oahu",NA,0,21.297019,-157.892229,"Forereef","Shallow",0.643086816720257,0.321543408360129,0.321543408360129,0,0.964630225080386,0,0,15.4340836012862,82.3151125401929,320,311
13094,"OAH-03475",2019,2019-07-21,"SE1902_MHI_LEG2","2019","RAMP_BASIC","OAH_SOUTH",0,9,10,"CNET","MHI","Oahu",NA,0,21.292094,-157.889321,"Forereef","Mid",0,3.69127516778524,0,0,0,1.00671140939597,0,27.5167785234899,67.7852348993289,300,298
13095,"OAH-03504",2019,2019-07-21,"SE1902_MHI_LEG2","2019","RAMP_BASIC","OAH_SOUTH",0,2.7,7.6,"CNET","MHI","Oahu",NA,0,21.298931,-157.927904,"Forereef","Shallow",10.6227106227106,15.018315018315,9.15750915750916,0,11.7216117216117,0,2.93040293040293,0,50.5494505494505,300,273
13112,"KAU-02101",2019,2019-07-24,"SE1902_MHI_LEG3","2019","RAMP_BASIC","KAU_EAST",0,19.50625,20.72539,"CNET","MHI","Kauai",NA,0,21.875405,-159.523047,"Forereef","Deep",12.4161073825503,0.335570469798658,7.71812080536913,0,0,0,0,0.671140939597315,78.8590604026846,300,298
13113,"KAU-02119",2019,2019-07-24,"SE1902_MHI_LEG3","2019","RAMP_BASIC","KAU_EAST",0,15.54404,16.15361,"CNET","MHI","Kauai",NA,0,21.888873,-159.572176,"Forereef","Mid",3.36700336700337,6.06060606060606,1.01010101010101,0,0,0,0,6.3973063973064,83.1649831649832,300,297
13114,"KAU-02127",2019,2019-07-24,"SE1902_MHI_LEG3","2019","RAMP_BASIC","KAU_EAST",0,6.400488,7.619628,"CNET","MHI","Kauai",NA,0,21.934153,-159.662431,"Forereef","Mid",0.333333333333333,6,18,0,0,0.333333333333333,0,3.33333333333333,72,300,300
13115,"KAU-02105",2019,2019-07-24,"SE1902_MHI_LEG3","2019","RAMP_BASIC","KAU_EAST",0,22.5541,22.85888,"CNET","MHI","Kauai",NA,0,21.913054,-159.659167,"Forereef","Deep",0.675675675675676,8.78378378378378,2.7027027027027,0,0,0,0,1.01351351351351,86.8243243243243,300,296
13116,"KAU-02115",2019,2019-07-24,"SE1902_MHI_LEG3","2019","RAMP_BASIC","KAU_EAST",0,9.448339,9.753124,"CNET","MHI","Kauai",NA,0,21.927625,-159.652355,"Forereef","Mid",2.34113712374582,4.68227424749164,14.38127090301,0.334448160535117,0,1.33779264214047,0,2.34113712374582,74.5819397993311,300,299
13117,"KAU-02128",2019,2019-07-24,"SE1902_MHI_LEG3","2019","RAMP_BASIC","KAU_EAST",0,7.619628,7.924413,"CNET","MHI","Kauai",NA,0,21.953135,-159.705824,"Forereef","Mid",0.671140939597315,2.3489932885906,15.4362416107383,0,0,0.671140939597315,0,11.0738255033557,69.7986577181208,300,298
13118,"KAU-01890",2019,2019-07-24,"SE1902_MHI_LEG3","2019","RAMP_BASIC","KAU_EAST",0,13.4,14,"CNET","MHI","Kauai",NA,0,21.88222,-159.510228,"Forereef","Mid",0.675675675675676,0.675675675675676,2.02702702702703,0,0.337837837837838,0,0,15.8783783783784,80.4054054054054,300,296
13119,"KAU-01880",2019,2019-07-24,"SE1902_MHI_LEG3","2019","RAMP_BASIC","KAU_EAST",0,12,12.8,"CNET","MHI","Kauai",NA,0,21.889572,-159.60907,"Forereef","Mid",2.04081632653061,4.76190476190476,4.76190476190476,0,0,0.340136054421769,0,3.06122448979592,85.0340136054422,300,294
13120,"KAU-01956",2019,2019-07-24,"SE1902_MHI_LEG3","2019","RAMP_BASIC","KAU_EAST",0,2.2,4.5,"CNET","MHI","Kauai",NA,0,21.908902,-159.626882,"Forereef","Shallow",1.01694915254237,5.08474576271187,16.6101694915254,0,0,0.338983050847458,0,9.15254237288136,67.7966101694915,300,295
13121,"KAU-01876",2019,2019-07-24,"SE1902_MHI_LEG3","2019","RAMP_BASIC","KAU_EAST",0,20.7,22.9,"CNET","MHI","Kauai",NA,0,21.91372,-159.65952,"Forereef","Deep",6.06060606060606,3.7037037037037,2.35690235690236,0,0,0.336700336700337,0,0.336700336700337,87.2053872053872,300,297
13122,"KAU-01909",2019,2019-07-24,"SE1902_MHI_LEG3","2019","RAMP_BASIC","KAU_EAST",0,15.2,22,"CNET","MHI","Kauai",NA,0,21.95107,-159.696963,"Forereef","Deep",0.740740740740741,1.48148148148148,5.92592592592593,0,0,0.740740740740741,0,0.37037037037037,90.7407407407407,300,270
13140,"NII-01908",2019,2019-07-25,"SE1902_MHI_LEG3","2019","RAMP_BASIC","NII_EAST",0,9.2,10.3,"CNET","MHI","Niihau",NA,0,21.953267,-160.071848,"Forereef","Mid",0,3.34448160535117,0,0,0,0,0,0,96.6555183946488,300,299
13141,"NII-01947",2019,2019-07-25,"SE1902_MHI_LEG3","2019","RAMP_BASIC","NII_LEHUA",0,6.1,14.8,"CNET","MHI","Niihau",NA,0,21.984566,-160.048161,"Forereef","Mid",5.4421768707483,13.265306122449,15.6462585034014,0,0,0,0,0,65.6462585034014,300,294
13142,"NII-01933",2019,2019-07-25,"SE1902_MHI_LEG3","2019","RAMP_BASIC","NII_LEHUA",0,17.7,24.2,"CNET","MHI","Niihau",NA,0,22.024663,-160.091979,"Forereef","Deep",0,1.00334448160535,2.34113712374582,0,0,0,0,11.0367892976589,85.61872909699,300,299
13143,"NII-01944",2019,2019-07-25,"SE1902_MHI_LEG3","2019","RAMP_BASIC","NII_LEHUA",0,14.3,18.7,"CNET","MHI","Niihau",NA,0,22.010291,-160.093858,"Forereef","Mid",0,0.694444444444444,20.1388888888889,0,0,1.73611111111111,0,1.04166666666667,76.3888888888889,300,288
13144,"NII-02504",2019,2019-07-25,"SE1902_MHI_LEG3","2019","RAMP_BASIC","NII_EAST",0,22.5541,23.46845,"CNET","MHI","Niihau",NA,0,21.930355,-160.069049,"Forereef","Deep",1.01694915254237,0.338983050847458,3.72881355932203,0,0,0,0,7.11864406779661,87.7966101694915,300,295
13145,"NII-02552",2019,2019-07-25,"SE1902_MHI_LEG3","2019","RAMP_BASIC","NII_LEHUA",0,9.143554,9.753124,"CNET","MHI","Niihau",NA,0,22.003468,-160.065279,"Forereef","Mid",4.6594982078853,8.24372759856631,11.1111111111111,0,0,0,0,0.3584229390681,75.6272401433692,300,279
13146,"NII-02547",2019,2019-07-25,"SE1902_MHI_LEG3","2019","RAMP_BASIC","NII_LEHUA",0,13.71533,14.3249,"CNET","MHI","Niihau",NA,0,22.013878,-160.099541,"Forereef","Mid",2.36486486486486,3.04054054054054,9.12162162162162,0,0,0.337837837837838,0,0.675675675675676,84.4594594594595,300,296
13147,"NII-02559",2019,2019-07-25,"SE1902_MHI_LEG3","2019","RAMP_BASIC","NII_LEHUA",0,3.352636,4.571777,"CNET","MHI","Niihau",NA,0,21.995524,-160.114841,"Forereef","Shallow",9.45945945945946,2.36486486486486,18.9189189189189,0,0,1.01351351351351,0,0,68.2432432432432,300,296
13148,"NII-02594",2019,2019-07-25,"SE1902_MHI_LEG3","2019","RAMP_BASIC","NII_WEST",0,13.71533,14.3249,"CNET","MHI","Niihau",NA,0,21.970101,-160.1269,"Forereef","Mid",1.33779264214047,0,13.0434782608696,0,0,0.668896321070234,0,9.03010033444816,75.9197324414716,300,299
13149,"NII-01885",2019,2019-07-25,"SE1902_MHI_LEG3","2019","RAMP_BASIC","NII_EAST",0,21.5,24.5,"CNET","MHI","Niihau",NA,0,21.930146,-160.06907,"Forereef","Deep",2.33333333333333,0,3.33333333333333,0,0,0,0,29.6666666666667,64.6666666666667,300,300
13150,"NII-01936",2019,2019-07-25,"SE1902_MHI_LEG3","2019","RAMP_BASIC","NII_LEHUA",0,14.8,26.1,"CNET","MHI","Niihau",NA,0,21.992777,-160.049617,"Forereef","Mid",1.36518771331058,2.38907849829352,17.0648464163823,0,0,1.36518771331058,1.02389078498294,0.341296928327645,76.4505119453925,300,293
13151,"NII-01945",2019,2019-07-25,"SE1902_MHI_LEG3","2019","RAMP_BASIC","NII_LEHUA",0,16.5,16.8,"CNET","MHI","Niihau",NA,0,22.009173,-160.080699,"Forereef","Mid",0,0,2.36486486486486,0,0,1.01351351351351,0,5.06756756756757,91.5540540540541,300,296
13152,"NII-01939",2019,2019-07-25,"SE1902_MHI_LEG3","2019","RAMP_BASIC","NII_LEHUA",0,18.6,21.8,"CNET","MHI","Niihau",NA,0,22.027732,-160.09946,"Forereef","Deep",0.344827586206897,0.689655172413793,2.75862068965517,0,0,0,0,6.55172413793103,89.6551724137931,300,290
13172,"NII-01991",2019,2019-07-26,"SE1902_MHI_LEG3","2019","RAMP_BASIC","NII_WEST",0,12.2,15.2,"CNET","MHI","Niihau",NA,0,21.89752,-160.225977,"Forereef","Mid",0,0,0,0,0,0,0,21.4765100671141,78.5234899328859,300,298
